User_id	Business_id	Review_ratings	Name	Address	City	State	Postal_code	Review_count	Restaurant_ratings	RestaurantsPriceRange2	GoodForMeal_breakfast	GoodForMeal_lunch	GoodForMeal_dinner	GoodForMeal_latenight	Alcohol	Ambience_casual	Ambience_classy	Ambience_romantic	Ambience_trendy	Ambience_upscale	HasTV	BusinessParking_garage	BusinessParking_lot	BusinessParking_street	BusinessParking_valet	WiFi	Category_Fast_Food	Category_Sandwiches	Category_Mexican	Category_American_Traditional	Category_Nightlife	Category_Pizza	Category_Bars	Category_Burgers	Category_Breakfast_Brunch	Category_American_New	User_total_ratings
5uf-DqypCyMiZ1tw8fXIlw	RckeGBEPQpGv00ivf6tcgw	5.0	Cozy Corner Cafe	5901 E McKellips Rd, Ste 102	Mesa	AZ	85215	151	4.0	1.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
5uf-DqypCyMiZ1tw8fXIlw	v_6nTF9bTkDcsh1dLnELMA	1.0	BT'z Sports Bar	2015 N Power Rd	Mesa	AZ	85207	60	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3
KKpY2KG-PoZ9eMQFOXTUvA	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
KKpY2KG-PoZ9eMQFOXTUvA	9njwmO6YzhaQB3-htNMFYQ	5.0	The Hub Grill and Bar	1925 S Sossaman Rd	Mesa	AZ	85209	403	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	2
JcYcX0gqeZEbvseD_qITKg	k_TFJp2S1W1l1Op6v5uUYQ	4.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5
JcYcX0gqeZEbvseD_qITKg	mdUjJFZaQoydAGadzFuFtg	5.0	In-N-Out Burger	1650 S Stapley Dr	Mesa	AZ	85204	79	4.0	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	5
JcYcX0gqeZEbvseD_qITKg	pF53YGjVeuAB-OtpVGtAgQ	5.0	Los Favoritos Mexican Food	2650 E University Dr	Mesa	AZ	85213	35	3.5	1.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
JcYcX0gqeZEbvseD_qITKg	stELNI9yN8wsgWWt0Im_kw	5.0	T.C. Eggington's	1660 S Alma School Rd, Ste 129	Mesa	AZ	85210	403	4.0	2.0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	5
JcYcX0gqeZEbvseD_qITKg	e4NQLZynhSmvwl38hC4m-A	5.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5
4vtvIGvyeQLRh0OsaPyncg	k_TFJp2S1W1l1Op6v5uUYQ	1.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
4vtvIGvyeQLRh0OsaPyncg	koeALuQceWSzj453h23nsQ	5.0	Piggly's BBQ	1633 S Stapley Dr	Mesa	AZ	85204	146	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2
TXP6uwvIQjpQfsZmeatVRQ	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
TXP6uwvIQjpQfsZmeatVRQ	_rXRnGcU3RFtsehmdL0ucw	5.0	Rosa's Mexican Grill	328 E University Dr	Mesa	AZ	85201	150	4.0	2.0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2
n8WEkKaA29s9-yAh-vZJyQ	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3
n8WEkKaA29s9-yAh-vZJyQ	_IZyyv0dFfpIy_rI_-nwTQ	5.0	Osaka Japanese Steakhouse	6730 E Superstition Springs Blvd	Mesa	AZ	85206	352	4.0	2.0	0	0	1	0	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3
n8WEkKaA29s9-yAh-vZJyQ	s5TJlFtdXcx_tXC4tlttlw	3.0	Thai Spices	66 S Dobson Rd, Ste 133	Mesa	AZ	85202	300	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bZtSTn4BXVarOk9RcdSM4g	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3
bZtSTn4BXVarOk9RcdSM4g	e4NQLZynhSmvwl38hC4m-A	5.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3
bZtSTn4BXVarOk9RcdSM4g	FtW8cRwh_mRT6efsjtWABA	5.0	Cafe 8	5235 E Southern Ave, Ste 107	Mesa	AZ	85206	110	4.0	2.0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	3
qwesf3Uq4-oRXh3VG4jNew	k_TFJp2S1W1l1Op6v5uUYQ	2.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
qwesf3Uq4-oRXh3VG4jNew	OfqTPtPSQfCVxaSlY4qAxg	5.0	Best Hong Kong Dining	1116 S Dobson Rd, Ste 123	Mesa	AZ	85202	117	3.5	1.0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vf0hOeEgyN7ba1WOnUxBQQ	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	J7rkQISD48jXgdM6UxNAbw	5.0	Yoko Fast Food	1235 S Gilbert Rd, Ste 1	Mesa	AZ	85204	123	4.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	IXUwuNjy707wJNW2U4sRVg	4.0	Alessia's Ristorante Italiano	5251 E Brown Rd	Mesa	AZ	85205	269	4.5	2.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	mdUjJFZaQoydAGadzFuFtg	5.0	In-N-Out Burger	1650 S Stapley Dr	Mesa	AZ	85204	79	4.0	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	koeALuQceWSzj453h23nsQ	4.0	Piggly's BBQ	1633 S Stapley Dr	Mesa	AZ	85204	146	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	HESW9RuZLvRAGZEfBOy0zA	4.0	Taco Bell	2663 E Broadway Rd.	Mesa	AZ	85204	7	3.5	1.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	w3RH9W99ZIKvw0Qgibdn4w	5.0	Ginger Zing	3460 E Southern Ave, Ste 109	Mesa	AZ	85204	92	4.0	1.0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	LYgAf_vpMQU6JqBcTXg-Sw	5.0	Bobby Q - Mesa	1610 S Stapley Dr	Mesa	AZ	85204	414	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	12
Vf0hOeEgyN7ba1WOnUxBQQ	nxM6jNyKDgAOh7MAG-VJ_g	4.0	Charleston's	1623 S Stapley Dr	Mesa	AZ	85204	246	4.0	2.0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	e4NQLZynhSmvwl38hC4m-A	4.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	VoHTd4QkPGWXl6IGI72isQ	5.0	Guru Palace	2048 E Baseline Rd	Mesa	AZ	85204	191	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	12
Vf0hOeEgyN7ba1WOnUxBQQ	TynJUYwpHgIjJqi4Xl8TyQ	5.0	Christina's Authentic Mexican Food Restaurant	2706 E University Dr	Mesa	AZ	85213	67	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12
1MqSWPDi27UIWZKegnnTWA	k_TFJp2S1W1l1Op6v5uUYQ	1.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
1MqSWPDi27UIWZKegnnTWA	cDAaBYERHyhOoX7EovtZMw	1.0	Texas Roadhouse	1605 S Stapley Dr	Mesa	AZ	85204	238	3.5	2.0	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2
rcF8FGMoErVD8SAiPsnj0A	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4
rcF8FGMoErVD8SAiPsnj0A	sKy8HkP6X-8dCKq_SzeIpw	4.0	Queens Pizzeria	127 W Main St	Mesa	AZ	85201	229	3.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	4
rcF8FGMoErVD8SAiPsnj0A	LYgAf_vpMQU6JqBcTXg-Sw	5.0	Bobby Q - Mesa	1610 S Stapley Dr	Mesa	AZ	85204	414	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	4
rcF8FGMoErVD8SAiPsnj0A	2PCmdNMtG3zLp7dBH4Gxfg	3.0	LA Crab Shack	1948 W Broadway Rd, Ste 101	Mesa	AZ	85202	47	4.0	2.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4
qCCN_jl1xegoLIFpUIq35A	k_TFJp2S1W1l1Op6v5uUYQ	1.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
qCCN_jl1xegoLIFpUIq35A	0H9bomdciJmcqfojkxLnsA	1.0	Tokyo Joe's	1935 S Val Vista Dr	Mesa	AZ	85204	153	3.5	1.0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
fbTCX-c_JxR4ojKMLT1ZhA	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	7
fbTCX-c_JxR4ojKMLT1ZhA	1tq2OxLMv-yxhdKLa2f8QQ	5.0	Grullo's	1110 E Main St	Mesa	AZ	85203	28	4.5	1.0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7
fbTCX-c_JxR4ojKMLT1ZhA	NlymcSxDnjtCLyGvmMoyFg	5.0	Aloha Kitchen	2950 S Alma School Rd, Ste 12	Mesa	AZ	85210	334	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7
fbTCX-c_JxR4ojKMLT1ZhA	tyvFhEcccdYa74IK0_q-kw	5.0	Alfonso's Mexican Food	1140 S Country Club Dr, Ste 101	Mesa	AZ	85210	9	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7
fbTCX-c_JxR4ojKMLT1ZhA	eswEA8M7pyx9D_6RI-iZLw	5.0	Maskadores Taco Shop	753 South Alma School Rd, Ste 5	Mesa	AZ	85210	65	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	7
fbTCX-c_JxR4ojKMLT1ZhA	6kRi4YScqY1iK37Xmy2FpQ	5.0	Philly Steak & Wings	1450 W Southern Ave	Mesa	AZ	85202	93	4.0	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	7
fbTCX-c_JxR4ojKMLT1ZhA	AwqxDqqodPn57LqnoKtwxA	5.0	Wings Express	761 S Alma School Rd	Mesa	AZ	85210	44	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7
tY9qxv4vHS40Z7Klf9UGXg	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
tY9qxv4vHS40Z7Klf9UGXg	P9boIWvSKg3xX00xFPV-lA	5.0	Waffle House	1831 S Country Club Dr	Mesa	AZ	85210	61	3.5	1.0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	2
UAlh8LOVOovBp2NRsxQCZQ	k_TFJp2S1W1l1Op6v5uUYQ	4.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
UAlh8LOVOovBp2NRsxQCZQ	D6xj8xnc-R7Y2y18isc0-A	1.0	Chick-fil-A	905 N Dobson Rd	Mesa	AZ	85201	79	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	2
HXOfPXPMvdXNpQ_l0RRjKw	k_TFJp2S1W1l1Op6v5uUYQ	4.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6
HXOfPXPMvdXNpQ_l0RRjKw	vT5mKKEcAxhSPj452HHspw	5.0	Frutilandia	437 S Gilbert Rd	Mesa	AZ	85204	67	4.0	1.0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	6
HXOfPXPMvdXNpQ_l0RRjKw	xLr2C8RpGgMJyzf1oCWuoQ	4.0	Uncle Bear's Grill and Tap	9053 E Baseline Rd	Mesa	AZ	85209	127	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	6
HXOfPXPMvdXNpQ_l0RRjKw	tV5PcOIFlB12dpcbCy78VA	5.0	India Oven	1315 S Gilbert Rd	Mesa	AZ	85204	623	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
HXOfPXPMvdXNpQ_l0RRjKw	CIb1HTCKrOJ-BDWQDrkoOw	3.0	In-N-Out Burger	1342 S Alma School Rd	Mesa	AZ	85210	72	3.5	1.0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	6
HXOfPXPMvdXNpQ_l0RRjKw	stELNI9yN8wsgWWt0Im_kw	4.0	T.C. Eggington's	1660 S Alma School Rd, Ste 129	Mesa	AZ	85210	403	4.0	2.0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	6
3MxUbhuN80L4sv042KWj3A	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4
3MxUbhuN80L4sv042KWj3A	Lz6QUlFkVKtnzSISk0WUPw	4.0	Angry Crab Shack	2740 S Alma School Rd, Ste 13	Mesa	AZ	85210	876	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	4
3MxUbhuN80L4sv042KWj3A	FlJ3Add2GgFaIsWntgum0g	1.0	Chick-fil-A	4908 S Power Rd	Mesa	AZ	85212	56	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	4
3MxUbhuN80L4sv042KWj3A	LYgAf_vpMQU6JqBcTXg-Sw	5.0	Bobby Q - Mesa	1610 S Stapley Dr	Mesa	AZ	85204	414	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	4
P-NTOAMFVSDFGkhcj4GaIQ	k_TFJp2S1W1l1Op6v5uUYQ	4.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4
P-NTOAMFVSDFGkhcj4GaIQ	v0bL0-frMFrvHz-5OgUczw	3.0	Raising Cane's	1945 S Stapley Dr	Mesa	AZ	85204	180	3.5	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	4
P-NTOAMFVSDFGkhcj4GaIQ	sKy8HkP6X-8dCKq_SzeIpw	5.0	Queens Pizzeria	127 W Main St	Mesa	AZ	85201	229	3.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	4
P-NTOAMFVSDFGkhcj4GaIQ	4dw7ev_MWCgIlK3S2xJi-g	3.0	Haven Burgers	606 E Main St, Ste 101	Mesa	AZ	85203	157	4.0	1.0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	4
YIPMZOMB5BcliLqTWgGh9A	k_TFJp2S1W1l1Op6v5uUYQ	1.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3
YIPMZOMB5BcliLqTWgGh9A	lXpYSMyEujoky4djEJlBSg	5.0	Boulders on Southern	1010 W Southern Ave	Mesa	AZ	85210	143	4.0	2.0	0	1	1	1	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	3
YIPMZOMB5BcliLqTWgGh9A	QtLjlLDBLHN52WXQjN_-WA	3.0	Little Caesars Pizza	2110 West Southern Ave, Ste A	Mesa	AZ	85202	10	3.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
M3i2EloShOLrCPFJrsCx3w	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
M3i2EloShOLrCPFJrsCx3w	sPofLIXU9Ifot1n3iAOZHQ	4.0	Salad and Go	5259 E Brown Rd	Mesa	AZ	85205	91	4.5	1.0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2
kszGWvulthScTdUJHtFdVg	k_TFJp2S1W1l1Op6v5uUYQ	1.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
kszGWvulthScTdUJHtFdVg	cDAaBYERHyhOoX7EovtZMw	5.0	Texas Roadhouse	1605 S Stapley Dr	Mesa	AZ	85204	238	3.5	2.0	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2
5UYjT5YDKSuApFax2t2eqg	k_TFJp2S1W1l1Op6v5uUYQ	3.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	VeBNqe1pI5QBxVbquv0uoQ	5.0	Oregano's Pizza Bistro	1130 S Dobson Rd	Mesa	AZ	85202	239	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	v1W1m7MwUASmIc28wyOmkw	4.0	Dickey's Barbeque Pit	2748 S Alma School Rd	Mesa	AZ	85210	46	3.5	2.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	mdUjJFZaQoydAGadzFuFtg	3.0	In-N-Out Burger	1650 S Stapley Dr	Mesa	AZ	85204	79	4.0	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	14
5UYjT5YDKSuApFax2t2eqg	v0bL0-frMFrvHz-5OgUczw	4.0	Raising Cane's	1945 S Stapley Dr	Mesa	AZ	85204	180	3.5	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	14
5UYjT5YDKSuApFax2t2eqg	TrqCUT9150lXfgN8JXRP7g	3.0	LongHorn Steakhouse	1434 S Alma School Rd	Mesa	AZ	85210	144	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	DhRJJ5aUUuBp3XR1JbLeuw	4.0	Sauce Pizza and Wine	3426 E Baseline Rd, Ste 119	Mesa	AZ	85204	151	4.0	2.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	Z-graJvcYCSOGWRs3bDzLQ	3.0	Old Chicago	1656 S Alma School Rd	Mesa	AZ	85210	149	3.5	2.0	0	1	1	1	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	LYgAf_vpMQU6JqBcTXg-Sw	4.0	Bobby Q - Mesa	1610 S Stapley Dr	Mesa	AZ	85204	414	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	14
5UYjT5YDKSuApFax2t2eqg	aNs7wSLFBu5JtCU4OH5RXw	2.0	BurgerFi	1939 S Val Vista Dr	Mesa	AZ	85204	253	4.0	2.0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	14
5UYjT5YDKSuApFax2t2eqg	CIb1HTCKrOJ-BDWQDrkoOw	5.0	In-N-Out Burger	1342 S Alma School Rd	Mesa	AZ	85210	72	3.5	1.0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	14
5UYjT5YDKSuApFax2t2eqg	01xTdrNUuTOAyH7NaRWcUA	3.0	Mellow Mushroom	1665 S Stapley Dr	Mesa	AZ	85204	233	3.5	2.0	0	1	1	1	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	14
5UYjT5YDKSuApFax2t2eqg	wIMhHjK6LuGsvpXWR4ntPg	4.0	Tosinos Mexican Grill	2235 S Power Rd, Ste 120	Mesa	AZ	85206	127	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14
5UYjT5YDKSuApFax2t2eqg	I3dQmMkfqMsThMAuqIkooA	4.0	Smashburger	2837 N Power Rd, Ste 102	Mesa	AZ	85215	136	3.5	1.0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	14
K0nDMGK2VMJeD2_H99nicw	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
K0nDMGK2VMJeD2_H99nicw	DT35ycaAVzbq83vVGRCoIQ	4.0	Cafe Zupas	3420 E Baseline Rd, Ste 107	Mesa	AZ	85204	214	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2
cZjv-YswF3kMr_v89JQWEg	k_TFJp2S1W1l1Op6v5uUYQ	5.0	Chick-fil-A	1664 S Stapley Dr	Mesa	AZ	85204	62	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
cZjv-YswF3kMr_v89JQWEg	01xTdrNUuTOAyH7NaRWcUA	1.0	Mellow Mushroom	1665 S Stapley Dr	Mesa	AZ	85204	233	3.5	2.0	0	1	1	1	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	2
bL49rv_pclVkbcTPxddqGg	yjX5l0UGoFdR4t5q3i2MTQ	3.0	Bavarian Point Restaurant	4815 E Main St, Ste 32	Mesa	AZ	85205	126	3.5	2.0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
